time_s,cluster_id,skdc_node,members,reachable,avg_dist_m
2938,0,1,6,1,200
2938,1,2,6,1,250
2938,2,3,6,1,300
2940,0,1,6,1,200
2940,1,2,6,1,250
2940,2,3,6,1,300
2942,0,1,6,1,200
2942,1,2,6,1,250
2942,2,3,6,1,300
2944,0,1,6,1,200
2944,1,2,6,1,250
2944,2,3,6,1,300
2946,0,1,6,1,200
2946,1,2,6,1,250
2946,2,3,6,1,300
2948,0,1,6,1,200
2948,1,2,6,1,250
2948,2,3,6,1,300
2950,0,1,6,1,200
2950,1,2,6,1,250
2950,2,3,6,1,300
2952,0,1,6,1,200
2952,1,2,6,1,250
2952,2,3,6,1,300
2954,0,1,6,1,200
2954,1,2,6,1,250
2954,2,3,6,1,300
2956,0,1,6,1,200
2956,1,2,6,1,250
2956,2,3,6,1,300
2958,0,1,6,1,200
2958,1,2,6,1,250
2958,2,3,6,1,300
2960,0,1,6,1,200
2960,1,2,6,1,250
2960,2,3,6,1,300
2962,0,1,6,1,200
2962,1,2,6,1,250
2962,2,3,6,1,300
2964,0,1,6,1,200
2964,1,2,6,1,250
2964,2,3,6,1,300
2966,0,1,6,1,200
2966,1,2,6,1,250
2966,2,3,6,1,300
2968,0,1,6,1,200
2968,1,2,6,1,250
2968,2,3,6,1,300
2970,0,1,6,1,200
2970,1,2,6,1,250
2970,2,3,6,1,300
2972,0,1,6,1,200
2972,1,2,6,1,250
2972,2,3,6,1,300
2974,0,1,6,1,200
2974,1,2,6,1,250
2974,2,3,6,1,300
2976,0,1,6,1,200
2976,1,2,6,1,250
2976,2,3,6,1,300
2978,0,1,6,1,200
2978,1,2,6,1,250
2978,2,3,6,1,300
2980,0,1,6,1,200
2980,1,2,6,1,250
2980,2,3,6,1,300
2982,0,1,6,1,200
2982,1,2,6,1,250
2982,2,3,6,1,300
2984,0,1,6,1,200
2984,1,2,6,1,250
2984,2,3,6,1,300
2986,0,1,6,1,200
2986,1,2,6,1,250
2986,2,3,6,1,300
2988,0,1,6,1,200
2988,1,2,6,1,250
2988,2,3,6,1,300
2990,0,1,6,1,200
2990,1,2,6,1,250
2990,2,3,6,1,300
2992,0,1,6,1,200
2992,1,2,6,1,250
2992,2,3,6,1,300
2994,0,1,6,1,200
2994,1,2,6,1,250
2994,2,3,6,1,300
2996,0,1,6,1,200
2996,1,2,6,1,250
2996,2,3,6,1,300
2998,0,1,6,1,200
2998,1,2,6,1,250
2998,2,3,6,1,300
