time_s,uav_id,cluster_id,sinr_db,jammed,drop_prob
200,4,0,12.0751,0,0.000315054
200,5,1,14.7977,0,2.79084e-07
200,6,1,22.3032,0,1.24652e-37
200,7,1,27.6912,0,2.47539e-128
200,8,1,26.0079,0,2.48183e-87
200,9,1,18.801,0,3.34173e-17
200,10,2,12.6964,0,9.11684e-05
200,11,2,13.3068,0,2.24e-05
200,12,2,20.0708,0,8.47855e-23
200,13,2,26.7698,0,6.13612e-104
200,14,2,27.2446,0,7.28525e-116
202,0,0,25.0006,0,2.10415e-69
202,1,0,27.9564,0,2.27673e-136
202,2,0,23.5972,0,1.93524e-50
202,3,0,15.9307,0,3.10489e-09
202,4,0,12.0055,0,0.000358152
202,5,1,15.4304,0,2.61681e-08
202,6,1,23.0566,0,1.27457e-44
202,7,1,27.8725,0,8.96648e-134
202,8,1,25.4505,0,6.70273e-77
202,9,1,18.0173,0,1.75455e-14
202,10,2,12.407,0,0.000166082
202,11,2,13.7776,0,6.57268e-06
202,12,2,20.8691,0,2.98194e-27
202,13,2,27.1615,0,1.11001e-113
202,14,2,26.8697,0,2.43435e-106
204,0,0,25.599,0,1.50245e-79
204,1,0,27.8334,0,1.39647e-132
204,2,0,22.8658,0,9.80494e-43
204,3,0,15.2634,0,5.05616e-08
204,4,0,12.0158,0,0.000351492
204,5,1,16.1088,0,1.36737e-09
204,6,1,23.7794,0,1.43479e-52
204,7,1,27.9752,0,5.88159e-137
204,8,1,24.8387,0,6.85772e-67
204,9,1,17.2535,0,2.90234e-12
204,10,2,12.1934,0,0.000252171
204,11,2,14.3107,0,1.38349e-06
204,12,2,21.6587,0,1.53328e-32
204,13,2,27.4817,0,2.5303e-122
204,14,2,26.426,0,4.3814e-96
206,0,0,26.1415,0,4.89113e-90
206,1,0,27.6322,0,1.30688e-126
206,2,0,22.1059,0,5.43671e-36
206,3,0,14.6434,0,4.72549e-07
206,4,0,12.1058,0,0.000297549
206,5,1,16.8261,0,3.50017e-11
206,6,1,24.4644,0,1.99049e-61
206,7,1,27.9982,0,1.11243e-137
206,8,1,24.1785,0,1.46866e-57
206,9,1,16.5171,0,1.82883e-10
206,10,2,12.0579,0,0.000325299
206,11,2,14.9006,0,1.94335e-07
206,12,2,22.4317,0,9.71712e-39
206,13,2,27.7271,0,2.15622e-129
206,14,2,25.9182,0,1.46078e-85
208,0,0,26.6226,0,1.68436e-100
208,1,0,27.3546,0,8.10791e-119
208,2,0,21.3248,0,3.46471e-30
208,3,0,14.077,0,2.80509e-06
208,4,0,12.2747,0,0.000215625
208,5,1,17.5751,0,3.76749e-13
208,6,1,25.1049,0,4.50774e-71
208,7,1,27.9413,0,6.75354e-136
208,8,1,23.4765,0,4.45502e-49
208,9,1,15.8155,0,5.18591e-09
208,10,2,12.0017,0,0.000360691
208,11,2,15.5415,0,1.66489e-08
208,12,2,23.1804,0,6.84428e-46
208,13,2,27.8953,0,1.78716e-134
208,14,2,25.3513,0,3.52375e-75
210,0,0,27.0376,0,1.67151e-110
210,1,0,27.0036,0,1.19643e-109
210,2,0,20.5306,0,2.90766e-25
210,3,0,13.5697,0,1.14816e-05
210,4,0,12.5208,0,0.000131808
210,5,1,18.3483,0,1.42888e-15
210,6,1,25.6943,0,2.68095e-81
210,7,1,27.805,0,1.0113e-131
210,8,1,22.7398,0,1.55816e-41
210,9,1,15.1557,0,7.63102e-08
210,10,2,12.0254,0,0.000345376
210,11,2,16.2269,0,7.79074e-10
210,12,2,23.8974,0,5.35331e-54
210,13,2,27.9847,0,2.96868e-137
210,14,2,24.7309,0,2.87282e-65
212,0,0,27.3822,0,1.43454e-119
212,1,0,26.5826,0,1.38286e-99
212,2,0,19.731,0,3.88504e-21
212,3,0,13.1267,0,3.46e-05
212,4,0,12.8417,0,6.64435e-05
212,5,1,19.138,0,1.56536e-18
212,6,1,26.2268,0,8.26576e-92
212,7,1,27.5908,0,2.04405e-125
212,8,1,21.9758,0,5.96767e-35
212,9,1,14.5443,0,6.56486e-07
212,10,2,12.1287,0,0.000285034
212,11,2,16.95,0,1.74359e-11
212,12,2,24.5754,0,5.34207e-63
212,13,2,27.9942,0,1.4858e-137
212,14,2,24.0632,0,4.52759e-56
214,0,0,27.6531,0,3.22265e-127
214,1,0,26.0959,0,4.1938e-89
214,2,0,18.9341,0,1.02557e-17
214,3,0,12.7524,0,8.08133e-05
214,4,0,13.234,0,2.67588e-05
214,5,1,19.9363,0,3.99465e-22
214,6,1,26.6971,0,3.15939e-102
214,7,1,27.3007,0,2.32978e-117
214,8,1,21.192,0,2.67394e-29
214,9,1,13.9874,0,3.64161e-06
214,10,2,12.3108,0,0.000200977
214,11,2,17.7036,0,1.59544e-13
214,12,2,25.2077,0,9.29432e-73
214,13,2,27.9239,0,2.34275e-135
214,14,2,23.3549,0,9.64461e-48
216,0,0,27.8475,0,5.21464e-133
216,1,0,25.5482,0,1.23987e-78
216,2,0,18.1479,0,6.6717e-15
216,3,0,12.4504,0,0.000152172
216,4,0,13.694,0,8.25314e-06
216,5,1,20.7353,0,1.90317e-26
216,6,1,27.1005,0,4.1669e-112
216,7,1,26.9376,0,5.25616e-108
216,8,1,20.3963,0,1.62419e-24
216,9,1,13.4906,0,1.40987e-05
216,10,2,12.5696,0,0.000119151
216,11,2,18.4801,0,4.98206e-16
216,12,2,25.788,0,4.6937e-83
216,13,2,27.7744,0,8.41838e-131
216,14,2,22.6131,0,2.32542e-40
218,0,0,27.9635,0,1.36879e-136
218,1,0,24.9451,0,1.56546e-68
218,2,0,17.3802,0,1.32172e-12
218,3,0,12.2239,0,0.000237866
218,4,0,14.2169,0,1.84549e-06
218,5,1,21.5269,0,1.3702e-31
218,6,1,27.433,0,5.7377e-121
218,7,1,26.5053,0,7.69858e-98
218,8,1,19.5966,0,1.62686e-20
218,9,1,13.0588,0,4.05729e-05
218,10,2,12.9027,0,5.79822e-05
218,11,2,19.2718,0,4.33817e-19
218,12,2,26.3104,0,1.40488e-93
218,13,2,27.5472,0,3.58453e-124
218,14,2,21.8452,0,6.16377e-34
220,0,0,27.9999,0,9.81353e-138
220,1,0,24.2926,0,4.50599e-59
220,2,0,16.6387,0,9.67605e-11
220,3,0,12.0751,0,0.000315054
220,4,0,14.7977,0,2.79084e-07
220,5,1,22.3032,0,1.24652e-37
220,6,1,27.6912,0,2.47539e-128
220,7,1,26.0079,0,2.48183e-87
220,8,1,18.801,0,3.34173e-17
220,9,1,12.6964,0,9.11684e-05
220,10,2,13.3068,0,2.24e-05
220,11,2,20.0708,0,8.47855e-23
220,12,2,26.7698,0,6.13612e-104
220,13,2,27.2446,0,7.28525e-116
220,14,2,21.0588,0,1.95008e-28
222,0,0,27.9564,0,2.27673e-136
222,1,0,23.5972,0,1.93524e-50
222,2,0,15.9307,0,3.10489e-09
222,3,0,12.0055,0,0.000358152
222,4,0,15.4304,0,2.61681e-08
222,5,1,23.0566,0,1.27457e-44
222,6,1,27.8725,0,8.96648e-134
222,7,1,25.4505,0,6.70273e-77
222,8,1,18.0173,0,1.75455e-14
222,9,1,12.407,0,0.000166082
222,10,2,13.7776,0,6.57268e-06
222,11,2,20.8691,0,2.98194e-27
222,12,2,27.1615,0,1.11001e-113
222,13,2,26.8697,0,2.43435e-106
222,14,2,20.2619,0,8.62136e-24
224,0,0,27.8334,0,1.39647e-132
224,1,0,22.8658,0,9.80494e-43
224,2,0,15.2634,0,5.05616e-08
224,3,0,12.0158,0,0.000351492
224,4,0,16.1088,0,1.36737e-09
224,5,1,23.7794,0,1.43479e-52
224,6,1,27.9752,0,5.88159e-137
224,7,1,24.8387,0,6.85772e-67
224,8,1,17.2535,0,2.90234e-12
224,9,1,12.1934,0,0.000252171
224,10,2,14.3107,0,1.38349e-06
224,11,2,21.6587,0,1.53328e-32
224,12,2,27.4817,0,2.5303e-122
224,13,2,26.426,0,4.3814e-96
224,14,2,19.4623,0,6.51402e-20
226,0,0,27.6322,0,1.30688e-126
226,1,0,22.1059,0,5.43671e-36
226,2,0,14.6434,0,4.72549e-07
226,3,0,12.1058,0,0.000297549
226,4,0,16.8261,0,3.50017e-11
226,5,1,24.4644,0,1.99049e-61
226,6,1,27.9982,0,1.11243e-137
226,7,1,24.1785,0,1.46866e-57
226,8,1,16.5171,0,1.82883e-10
226,9,1,12.0579,0,0.000325299
226,10,2,14.9006,0,1.94335e-07
226,11,2,22.4317,0,9.71712e-39
226,12,2,27.7271,0,2.15622e-129
226,13,2,25.9182,0,1.46078e-85
226,14,2,18.6682,0,1.0477e-16
228,0,0,27.3546,0,8.10791e-119
228,1,0,21.3248,0,3.46471e-30
228,2,0,14.077,0,2.80509e-06
228,3,0,12.2747,0,0.000215625
228,4,0,17.5751,0,3.76749e-13
228,5,1,25.1049,0,4.50774e-71
228,6,1,27.9413,0,6.75354e-136
228,7,1,23.4765,0,4.45502e-49
228,8,1,15.8155,0,5.18591e-09
228,9,1,12.0017,0,0.000360691
228,10,2,15.5415,0,1.66489e-08
228,11,2,23.1804,0,6.84428e-46
228,12,2,27.8953,0,1.78716e-134
228,13,2,25.3513,0,3.52375e-75
228,14,2,17.8873,0,4.46613e-14
230,0,0,27.0036,0,1.19643e-109
230,1,0,20.5306,0,2.90766e-25
230,2,0,13.5697,0,1.14816e-05
230,3,0,12.5208,0,0.000131808
230,4,0,18.3483,0,1.42888e-15
230,5,1,25.6943,0,2.68095e-81
230,6,1,27.805,0,1.0113e-131
230,7,1,22.7398,0,1.55816e-41
230,8,1,15.1557,0,7.63102e-08
230,9,1,12.0254,0,0.000345376
230,10,2,16.2269,0,7.79074e-10
230,11,2,23.8974,0,5.35331e-54
230,12,2,27.9847,0,2.96868e-137
230,13,2,24.7309,0,2.87282e-65
230,14,2,17.1275,0,6.20196e-12
232,0,0,26.5826,0,1.38286e-99
232,1,0,19.731,0,3.88504e-21
232,2,0,13.1267,0,3.46e-05
232,3,0,12.8417,0,6.64435e-05
232,4,0,19.138,0,1.56536e-18
232,5,1,26.2268,0,8.26576e-92
232,6,1,27.5908,0,2.04405e-125
232,7,1,21.9758,0,5.96767e-35
232,8,1,14.5443,0,6.56486e-07
232,9,1,12.1287,0,0.000285034
232,10,2,16.95,0,1.74359e-11
232,11,2,24.5754,0,5.34207e-63
232,12,2,27.9942,0,1.4858e-137
232,13,2,24.0632,0,4.52759e-56
232,14,2,16.3965,0,3.37963e-10
234,0,0,26.0959,0,4.1938e-89
234,1,0,18.9341,0,1.02557e-17
234,2,0,12.7524,0,8.08133e-05
234,3,0,13.234,0,2.67588e-05
234,4,0,19.9363,0,3.99465e-22
234,5,1,26.6971,0,3.15939e-102
234,6,1,27.3007,0,2.32978e-117
234,7,1,21.192,0,2.67394e-29
234,8,1,13.9874,0,3.64161e-06
234,9,1,12.3108,0,0.000200977
234,10,2,17.7036,0,1.59544e-13
234,11,2,25.2077,0,9.29432e-73
234,12,2,27.9239,0,2.34275e-135
234,13,2,23.3549,0,9.64461e-48
234,14,2,15.7014,0,8.503e-09
236,0,0,25.5482,0,1.23987e-78
236,1,0,18.1479,0,6.6717e-15
236,2,0,12.4504,0,0.000152172
236,3,0,13.694,0,8.25314e-06
236,4,0,20.7353,0,1.90317e-26
236,5,1,27.1005,0,4.1669e-112
236,6,1,26.9376,0,5.25616e-108
236,7,1,20.3963,0,1.62419e-24
236,8,1,13.4906,0,1.40987e-05
236,9,1,12.5696,0,0.000119151
236,10,2,18.4801,0,4.98206e-16
236,11,2,25.788,0,4.6937e-83
236,12,2,27.7744,0,8.41838e-131
236,13,2,22.6131,0,2.32542e-40
236,14,2,15.0493,0,1.13442e-07
238,0,0,24.9451,0,1.56546e-68
238,1,0,17.3802,0,1.32172e-12
238,2,0,12.2239,0,0.000237866
238,3,0,14.2169,0,1.84549e-06
238,4,0,21.5269,0,1.3702e-31
238,5,1,27.433,0,5.7377e-121
238,6,1,26.5053,0,7.69858e-98
238,7,1,19.5966,0,1.62686e-20
238,8,1,13.0588,0,4.05729e-05
238,9,1,12.9027,0,5.79822e-05
238,10,2,19.2718,0,4.33817e-19
238,11,2,26.3104,0,1.40488e-93
238,12,2,27.5472,0,3.58453e-124
238,13,2,21.8452,0,6.16377e-34
238,14,2,14.4467,0,9.00812e-07
240,0,0,24.2926,0,4.50599e-59
240,1,0,16.6387,0,9.67605e-11
240,2,0,12.0751,0,0.000315054
240,3,0,14.7977,0,2.79084e-07
240,4,0,22.3032,0,1.24652e-37
240,5,1,27.6912,0,2.47539e-128
240,6,1,26.0079,0,2.48183e-87
240,7,1,18.801,0,3.34173e-17
240,8,1,12.6964,0,9.11684e-05
240,9,1,13.3068,0,2.24e-05
240,10,2,20.0708,0,8.47855e-23
240,11,2,26.7698,0,6.13612e-104
240,12,2,27.2446,0,7.28525e-116
240,13,2,21.0588,0,1.95008e-28
240,14,2,13.8995,0,4.67995e-06
242,0,0,23.5972,0,1.93524e-50
242,1,0,15.9307,0,3.10489e-09
242,2,0,12.0055,0,0.000358152
242,3,0,15.4304,0,2.61681e-08
242,4,0,23.0566,0,1.27457e-44
242,5,1,27.8725,0,8.96648e-134
242,6,1,25.4505,0,6.70273e-77
242,7,1,18.0173,0,1.75455e-14
242,8,1,12.407,0,0.000166082
242,9,1,13.7776,0,6.57268e-06
242,10,2,20.8691,0,2.98194e-27
242,11,2,27.1615,0,1.11001e-113
242,12,2,26.8697,0,2.43435e-106
242,13,2,20.2619,0,8.62136e-24
242,14,2,13.4133,0,1.71682e-05
244,0,0,22.8658,0,9.80494e-43
244,1,0,15.2634,0,5.05616e-08
244,2,0,12.0158,0,0.000351492
244,3,0,16.1088,0,1.36737e-09
244,4,0,23.7794,0,1.43479e-52
244,5,1,27.9752,0,5.88159e-137
244,6,1,24.8387,0,6.85772e-67
244,7,1,17.2535,0,2.90234e-12
244,8,1,12.1934,0,0.000252171
244,9,1,14.3107,0,1.38349e-06
244,10,2,21.6587,0,1.53328e-32
244,11,2,27.4817,0,2.5303e-122
244,12,2,26.426,0,4.3814e-96
244,13,2,19.4623,0,6.51402e-20
244,14,2,12.993,0,4.72464e-05
246,0,0,22.1059,0,5.43671e-36
246,1,0,14.6434,0,4.72549e-07
246,2,0,12.1058,0,0.000297549
246,3,0,16.8261,0,3.50017e-11
246,4,0,24.4644,0,1.99049e-61
246,5,1,27.9982,0,1.11243e-137
246,6,1,24.1785,0,1.46866e-57
246,7,1,16.5171,0,1.82883e-10
246,8,1,12.0579,0,0.000325299
246,9,1,14.9006,0,1.94335e-07
246,10,2,22.4317,0,9.71712e-39
246,11,2,27.7271,0,2.15622e-129
246,12,2,25.9182,0,1.46078e-85
246,13,2,18.6682,0,1.0477e-16
246,14,2,12.6426,0,0.000102244
248,0,0,21.3248,0,3.46471e-30
248,1,0,14.077,0,2.80509e-06
248,2,0,12.2747,0,0.000215625
248,3,0,17.5751,0,3.76749e-13
248,4,0,25.1049,0,4.50774e-71
248,5,1,27.9413,0,6.75354e-136
248,6,1,23.4765,0,4.45502e-49
248,7,1,15.8155,0,5.18591e-09
248,8,1,12.0017,0,0.000360691
248,9,1,15.5415,0,1.66489e-08
248,10,2,23.1804,0,6.84428e-46
248,11,2,27.8953,0,1.78716e-134
248,12,2,25.3513,0,3.52375e-75
248,13,2,17.8873,0,4.46613e-14
248,14,2,12.3657,0,0.000180336
250,0,0,20.5306,0,2.90766e-25
250,1,0,13.5697,0,1.14816e-05
250,2,0,12.5208,0,0.000131808
250,3,0,18.3483,0,1.42888e-15
250,4,0,25.6943,0,2.68095e-81
250,5,1,27.805,0,1.0113e-131
250,6,1,22.7398,0,1.55816e-41
250,7,1,15.1557,0,7.63102e-08
250,8,1,12.0254,0,0.000345376
250,9,1,16.2269,0,7.79074e-10
250,10,2,23.8974,0,5.35331e-54
250,11,2,27.9847,0,2.96868e-137
250,12,2,24.7309,0,2.87282e-65
250,13,2,17.1275,0,6.20196e-12
250,14,2,12.1651,0,0.000266112
252,0,0,19.731,0,3.88504e-21
252,1,0,13.1267,0,3.46e-05
252,2,0,12.8417,0,6.64435e-05
252,3,0,19.138,0,1.56536e-18
252,4,0,26.2268,0,8.26576e-92
252,5,1,27.5908,0,2.04405e-125
252,6,1,21.9758,0,5.96767e-35
252,7,1,14.5443,0,6.56486e-07
252,8,1,12.1287,0,0.000285034
252,9,1,16.95,0,1.74359e-11
252,10,2,24.5754,0,5.34207e-63
252,11,2,27.9942,0,1.4858e-137
252,12,2,24.0632,0,4.52759e-56
252,13,2,16.3965,0,3.37963e-10
252,14,2,12.0428,0,0.000334449
254,0,0,18.9341,0,1.02557e-17
254,1,0,12.7524,0,8.08133e-05
254,2,0,13.234,0,2.67588e-05
254,3,0,19.9363,0,3.99465e-22
254,4,0,26.6971,0,3.15939e-102
254,5,1,27.3007,0,2.32978e-117
254,6,1,21.192,0,2.67394e-29
254,7,1,13.9874,0,3.64161e-06
254,8,1,12.3108,0,0.000200977
254,9,1,17.7036,0,1.59544e-13
254,10,2,25.2077,0,9.29432e-73
254,11,2,27.9239,0,2.34275e-135
254,12,2,23.3549,0,9.64461e-48
254,13,2,15.7014,0,8.503e-09
254,14,2,12.0001,0,0.00036175
256,0,0,18.1479,0,6.6717e-15
256,1,0,12.4504,0,0.000152172
256,2,0,13.694,0,8.25314e-06
256,3,0,20.7353,0,1.90317e-26
256,4,0,27.1005,0,4.1669e-112
256,5,1,26.9376,0,5.25616e-108
256,6,1,20.3963,0,1.62419e-24
256,7,1,13.4906,0,1.40987e-05
256,8,1,12.5696,0,0.000119151
256,9,1,18.4801,0,4.98206e-16
256,10,2,25.788,0,4.6937e-83
256,11,2,27.7744,0,8.41838e-131
256,12,2,22.6131,0,2.32542e-40
256,13,2,15.0493,0,1.13442e-07
256,14,2,12.0372,0,0.000337948
258,0,0,17.3802,0,1.32172e-12
258,1,0,12.2239,0,0.000237866
258,2,0,14.2169,0,1.84549e-06
258,3,0,21.5269,0,1.3702e-31
258,4,0,27.433,0,5.7377e-121
258,5,1,26.5053,0,7.69858e-98
258,6,1,19.5966,0,1.62686e-20
258,7,1,13.0588,0,4.05729e-05
258,8,1,12.9027,0,5.79822e-05
258,9,1,19.2718,0,4.33817e-19
258,10,2,26.3104,0,1.40488e-93
258,11,2,27.5472,0,3.58453e-124
258,12,2,21.8452,0,6.16377e-34
258,13,2,14.4467,0,9.00812e-07
258,14,2,12.1539,0,0.000271837
260,0,0,16.6387,0,9.67605e-11
260,1,0,12.0751,0,0.000315054
260,2,0,14.7977,0,2.79084e-07
260,3,0,22.3032,0,1.24652e-37
260,4,0,27.6912,0,2.47539e-128
260,5,1,26.0079,0,2.48183e-87
260,6,1,18.801,0,3.34173e-17
260,7,1,12.6964,0,9.11684e-05
260,8,1,13.3068,0,2.24e-05
260,9,1,20.0708,0,8.47855e-23
260,10,2,26.7698,0,6.13612e-104
260,11,2,27.2446,0,7.28525e-116
260,12,2,21.0588,0,1.95008e-28
260,13,2,13.8995,0,4.67995e-06
260,14,2,12.349,0,0.000186412
262,0,0,15.9307,0,3.10489e-09
262,1,0,12.0055,0,0.000358152
262,2,0,15.4304,0,2.61681e-08
262,3,0,23.0566,0,1.27457e-44
262,4,0,27.8725,0,8.96648e-134
262,5,1,25.4505,0,6.70273e-77
262,6,1,18.0173,0,1.75455e-14
262,7,1,12.407,0,0.000166082
262,8,1,13.7776,0,6.57268e-06
262,9,1,20.8691,0,2.98194e-27
262,10,2,27.1615,0,1.11001e-113
262,11,2,26.8697,0,2.43435e-106
262,12,2,20.2619,0,8.62136e-24
262,13,2,13.4133,0,1.71682e-05
262,14,2,12.6205,0,0.000107112
264,0,0,15.2634,0,5.05616e-08
264,1,0,12.0158,0,0.000351492
264,2,0,16.1088,0,1.36737e-09
264,3,0,23.7794,0,1.43479e-52
264,4,0,27.9752,0,5.88159e-137
264,5,1,24.8387,0,6.85772e-67
264,6,1,17.2535,0,2.90234e-12
264,7,1,12.1934,0,0.000252171
264,8,1,14.3107,0,1.38349e-06
264,9,1,21.6587,0,1.53328e-32
264,10,2,27.4817,0,2.5303e-122
264,11,2,26.426,0,4.3814e-96
264,12,2,19.4623,0,6.51402e-20
264,13,2,12.993,0,4.72464e-05
264,14,2,12.9658,0,5.02704e-05
266,0,0,14.6434,0,4.72549e-07
266,1,0,12.1058,0,0.000297549
266,2,0,16.8261,0,3.50017e-11
266,3,0,24.4644,0,1.99049e-61
266,4,0,27.9982,0,1.11243e-137
266,5,1,24.1785,0,1.46866e-57
266,6,1,16.5171,0,1.82883e-10
266,7,1,12.0579,0,0.000325299
266,8,1,14.9006,0,1.94335e-07
266,9,1,22.4317,0,9.71712e-39
266,10,2,27.7271,0,2.15622e-129
266,11,2,25.9182,0,1.46078e-85
266,12,2,18.6682,0,1.0477e-16
266,13,2,12.6426,0,0.000102244
266,14,2,13.3814,0,1.86065e-05
268,0,0,14.077,0,2.80509e-06
268,1,0,12.2747,0,0.000215625
268,2,0,17.5751,0,3.76749e-13
268,3,0,25.1049,0,4.50774e-71
268,4,0,27.9413,0,6.75354e-136
268,5,1,23.4765,0,4.45502e-49
268,6,1,15.8155,0,5.18591e-09
268,7,1,12.0017,0,0.000360691
268,8,1,15.5415,0,1.66489e-08
268,9,1,23.1804,0,6.84428e-46
268,10,2,27.8953,0,1.78716e-134
268,11,2,25.3513,0,3.52375e-75
268,12,2,17.8873,0,4.46613e-14
268,13,2,12.3657,0,0.000180336
268,14,2,13.8631,0,5.18564e-06
270,0,0,13.5697,0,1.14816e-05
270,1,0,12.5208,0,0.000131808
270,2,0,18.3483,0,1.42888e-15
270,3,0,25.6943,0,2.68095e-81
270,4,0,27.805,0,1.0113e-131
270,5,1,22.7398,0,1.55816e-41
270,6,1,15.1557,0,7.63102e-08
270,7,1,12.0254,0,0.000345376
270,8,1,16.2269,0,7.79074e-10
270,9,1,23.8974,0,5.35331e-54
270,10,2,27.9847,0,2.96868e-137
270,11,2,24.7309,0,2.87282e-65
270,12,2,17.1275,0,6.20196e-12
270,13,2,12.1651,0,0.000266112
270,14,2,14.4061,0,1.02539e-06
272,0,0,13.1267,0,3.46e-05
272,1,0,12.8417,0,6.64435e-05
272,2,0,19.138,0,1.56536e-18
272,3,0,26.2268,0,8.26576e-92
272,4,0,27.5908,0,2.04405e-125
272,5,1,21.9758,0,5.96767e-35
272,6,1,14.5443,0,6.56486e-07
272,7,1,12.1287,0,0.000285034
272,8,1,16.95,0,1.74359e-11
272,9,1,24.5754,0,5.34207e-63
272,10,2,27.9942,0,1.4858e-137
272,11,2,24.0632,0,4.52759e-56
272,12,2,16.3965,0,3.37963e-10
272,13,2,12.0428,0,0.000334449
272,14,2,15.005,0,1.3345e-07
274,0,0,12.7524,0,8.08133e-05
274,1,0,13.234,0,2.67588e-05
274,2,0,19.9363,0,3.99465e-22
274,3,0,26.6971,0,3.15939e-102
274,4,0,27.3007,0,2.32978e-117
274,5,1,21.192,0,2.67394e-29
274,6,1,13.9874,0,3.64161e-06
274,7,1,12.3108,0,0.000200977
274,8,1,17.7036,0,1.59544e-13
274,9,1,25.2077,0,9.29432e-73
274,10,2,27.9239,0,2.34275e-135
274,11,2,23.3549,0,9.64461e-48
274,12,2,15.7014,0,8.503e-09
274,13,2,12.0001,0,0.00036175
274,14,2,15.6538,0,1.04134e-08
276,0,0,12.4504,0,0.000152172
276,1,0,13.694,0,8.25314e-06
276,2,0,20.7353,0,1.90317e-26
276,3,0,27.1005,0,4.1669e-112
276,4,0,26.9376,0,5.25616e-108
276,5,1,20.3963,0,1.62419e-24
276,6,1,13.4906,0,1.40987e-05
276,7,1,12.5696,0,0.000119151
276,8,1,18.4801,0,4.98206e-16
276,9,1,25.788,0,4.6937e-83
276,10,2,27.7744,0,8.41838e-131
276,11,2,22.6131,0,2.32542e-40
276,12,2,15.0493,0,1.13442e-07
276,13,2,12.0372,0,0.000337948
276,14,2,16.346,0,4.3475e-10
278,0,0,12.2239,0,0.000237866
278,1,0,14.2169,0,1.84549e-06
278,2,0,21.5269,0,1.3702e-31
278,3,0,27.433,0,5.7377e-121
278,4,0,26.5053,0,7.69858e-98
278,5,1,19.5966,0,1.62686e-20
278,6,1,13.0588,0,4.05729e-05
278,7,1,12.9027,0,5.79822e-05
278,8,1,19.2718,0,4.33817e-19
278,9,1,26.3104,0,1.40488e-93
278,10,2,27.5472,0,3.58453e-124
278,11,2,21.8452,0,6.16377e-34
278,12,2,14.4467,0,9.00812e-07
278,13,2,12.1539,0,0.000271837
278,14,2,17.0748,0,8.46922e-12
280,0,0,12.0751,0,0.000315054
280,1,0,14.7977,0,2.79084e-07
280,2,0,22.3032,0,1.24652e-37
280,3,0,27.6912,0,2.47539e-128
280,4,0,26.0079,0,2.48183e-87
280,5,1,18.801,0,3.34173e-17
280,6,1,12.6964,0,9.11684e-05
280,7,1,13.3068,0,2.24e-05
280,8,1,20.0708,0,8.47855e-23
280,9,1,26.7698,0,6.13612e-104
280,10,2,27.2446,0,7.28525e-116
280,11,2,21.0588,0,1.95008e-28
280,12,2,13.8995,0,4.67995e-06
280,13,2,12.349,0,0.000186412
280,14,2,17.8328,0,6.55438e-14
282,0,0,12.0055,0,0.000358152
282,1,0,15.4304,0,2.61681e-08
282,2,0,23.0566,0,1.27457e-44
282,3,0,27.8725,0,8.96648e-134
282,4,0,25.4505,0,6.70273e-77
282,5,1,18.0173,0,1.75455e-14
282,6,1,12.407,0,0.000166082
282,7,1,13.7776,0,6.57268e-06
282,8,1,20.8691,0,2.98194e-27
282,9,1,27.1615,0,1.11001e-113
282,10,2,26.8697,0,2.43435e-106
282,11,2,20.2619,0,8.62136e-24
282,12,2,13.4133,0,1.71682e-05
282,13,2,12.6205,0,0.000107112
282,14,2,18.6124,0,1.67555e-16
284,0,0,12.0158,0,0.000351492
284,1,0,16.1088,0,1.36737e-09
284,2,0,23.7794,0,1.43479e-52
284,3,0,27.9752,0,5.88159e-137
284,4,0,24.8387,0,6.85772e-67
284,5,1,17.2535,0,2.90234e-12
284,6,1,12.1934,0,0.000252171
284,7,1,14.3107,0,1.38349e-06
284,8,1,21.6587,0,1.53328e-32
284,9,1,27.4817,0,2.5303e-122
284,10,2,26.426,0,4.3814e-96
284,11,2,19.4623,0,6.51402e-20
284,12,2,12.993,0,4.72464e-05
284,13,2,12.9658,0,5.02704e-05
284,14,2,19.4059,0,1.15254e-19
286,0,0,12.1058,0,0.000297549
286,1,0,16.8261,0,3.50017e-11
286,2,0,24.4644,0,1.99049e-61
286,3,0,27.9982,0,1.11243e-137
286,4,0,24.1785,0,1.46866e-57
286,5,1,16.5171,0,1.82883e-10
286,6,1,12.0579,0,0.000325299
286,7,1,14.9006,0,1.94335e-07
286,8,1,22.4317,0,9.71712e-39
286,9,1,27.7271,0,2.15622e-129
286,10,2,25.9182,0,1.46078e-85
286,11,2,18.6682,0,1.0477e-16
286,12,2,12.6426,0,0.000102244
286,13,2,13.3814,0,1.86065e-05
286,14,2,20.2053,0,1.71432e-23
288,0,0,12.2747,0,0.000215625
288,1,0,17.5751,0,3.76749e-13
288,2,0,25.1049,0,4.50774e-71
288,3,0,27.9413,0,6.75354e-136
288,4,0,23.4765,0,4.45502e-49
288,5,1,15.8155,0,5.18591e-09
288,6,1,12.0017,0,0.000360691
288,7,1,15.5415,0,1.66489e-08
288,8,1,23.1804,0,6.84428e-46
288,9,1,27.8953,0,1.78716e-134
288,10,2,25.3513,0,3.52375e-75
288,11,2,17.8873,0,4.46613e-14
288,12,2,12.3657,0,0.000180336
288,13,2,13.8631,0,5.18564e-06
288,14,2,21.0027,0,4.42462e-28
290,0,0,12.5208,0,0.000131808
290,1,0,18.3483,0,1.42888e-15
290,2,0,25.6943,0,2.68095e-81
290,3,0,27.805,0,1.0113e-131
290,4,0,22.7398,0,1.55816e-41
290,5,1,15.1557,0,7.63102e-08
